vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
0.6997194427933248,0.3914292088494301,0.03879522284786335,0.3468622239504349,0.03255337389931019,0.5929517545417026,0.02153277852152268,0.9593711559449879,0.07548304742844597,2.1867242506926927,0.04104087902704789,5.212748550737057,0.12705224471754192
0.6851754923600619,0.39818632352432404,0.04012633247658826,0.3565070470682613,0.03309675008041357,0.62070766112794,0.02336486487259381,0.9657348256915604,0.07589501675054203,2.2014421173996026,0.0418594636969625,5.279977946228327,0.12900994642367453
0.6709338437941889,0.4033905052306404,0.04107252362569307,0.3680011880852536,0.033109272897089974,0.6510212062143552,0.02452815366213398,0.9722454219920867,0.07632467126579977,2.218215384523569,0.04265315516485066,5.353187466801185,0.1319488924863972
0.6569882136296381,0.4093964373005832,0.04255098010996656,0.37893553487666565,0.03280985968618485,0.6814131589259002,0.025426722081988963,0.9787249638945476,0.07686182046289029,2.234638276240136,0.04384370452388594,5.426561799876324,0.1343258097049771
0.643332449004716,0.4158734845010555,0.04256439156307341,0.38975123278380996,0.032416168969248996,0.712367715826717,0.026580933418361454,0.9853620812400464,0.07725136860620661,2.2511334085123216,0.04380736467205945,5.5011553246926574,0.13355083135615792
0.6299605249474366,0.42048787059935505,0.0435783962726457,0.4023767054371752,0.03324673735187784,0.7464033093245281,0.027564784806789838,0.9921173992136795,0.07773923731235717,2.2700810373463933,0.04411922861520308,5.582927657146286,0.13591540641746333
0.6168665417172838,0.4261716352674247,0.043918036093695254,0.4143388283496852,0.03340316607446872,0.7803124613994887,0.028247335695220675,0.9989398008229946,0.07838749262568133,2.2884216828054127,0.04453675624234179,5.66434890226267,0.1378651657952388
0.6040447222022238,0.4317629998011394,0.04261516134176302,0.4267397760639708,0.032791459137793445,0.8155428658376832,0.0285688983599253,1.0060421668511457,0.07892349623473661,2.3074934592250544,0.042533538100535145,5.748810475645501,0.13492659248572933
0.5914894093698233,0.4361321267357786,0.043546551411586025,0.4403590825117398,0.03218734089167861,0.8531021743905615,0.028567366313152105,1.0130434312526857,0.07968157926546003,2.3281969273147367,0.04154833026435525,5.838604914781016,0.13385863296231082
0.5791950637713467,0.4410920550025452,0.04528301137006091,0.4535399642433392,0.032354174842132606,0.8911321061167794,0.030468049288063796,1.0201656133491985,0.0805493610324245,2.348756916421298,0.042549246338420284,5.929373223665757,0.136158470124364
0.5671562610977314,0.44689574215557437,0.0462410817117909,0.46615433571784726,0.033224317169977834,0.9294149791936036,0.0319584414830652,1.027574354585687,0.08136120523436609,2.368983597332351,0.04302030735547496,6.020675780132434,0.1379561623407696
0.5553676897863631,0.4534256548988504,0.0465559465639131,0.47853840315073065,0.03189460459289756,0.9679428074196952,0.030586300452010867,1.0351223713735536,0.08233479608064208,2.3888544209240714,0.04292337857758872,6.112448031852924,0.13911136874786156
0.5438241486775957,0.45904087951934547,0.04585796887366175,0.492020367007381,0.031021119344773775,1.0088134881008066,0.030931765783359638,1.0427745416218017,0.08323955194584266,2.410301476443158,0.04166039914682672,6.209603967419557,0.13567752536889524
0.5325205447199814,0.46590607101233444,0.045967728309119035,0.5045222214778043,0.02988678521195682,1.0494074916288654,0.030246988181720884,1.0508192457004926,0.08421286637900255,2.4309047039036384,0.04135787109913973,6.306101691878102,0.13819697357997102
0.5214518907231979,0.4721914660236207,0.0475761293344914,0.5176090098869226,0.029930149616156018,1.091858863671097,0.030572394744324296,1.0589627501174084,0.08520694148676468,2.452552220901132,0.04186282075391861,6.406752374095069,0.14129136079601412
0.5106133031576822,0.4796778446087719,0.04789371951059346,0.5299966700570996,0.0296409172556396,1.1341050308374954,0.030378972941524272,1.0673858964899865,0.08628777389872355,2.4734646157599314,0.04229342178880319,6.506897088502154,0.14465163241425613
0.5,0.48605889951376613,0.048562415620321826,0.5435278537869115,0.030267019254096302,1.179044798004014,0.031458115238747704,1.075783876574556,0.08728167262264273,2.49617996148186,0.04134530069073987,6.613226118716008,0.1439262405591474
