alphas,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
1.021226606315364,0.2872621432117539,0.03590224786990509,0.18235411840922836,0.049377695003994505,0.21431238490105273,0.013358124198753795,0.8721859872841438,0.08087854565836566,1.9778916261514905,0.034937951364739185,4.287346283990768,0.1190127936676314
1.0000000000000002,0.292260543969735,0.03648749043300829,0.1899126094321439,0.050428881746088915,0.22954477466165535,0.014053434858607435,0.8767519200596873,0.08114369228543615,1.9862240763751273,0.03465189275857116,4.324973653226405,0.11777799497156355
0.9792145972460016,0.2974066070310457,0.036200189931585296,0.19854261328384223,0.04713932648827996,0.24535847806396852,0.014696467913478365,0.8813662556129245,0.08152463885097203,1.994853003825497,0.03397633623575039,4.363993098398916,0.11635055036053707
0.9588612274596487,0.3029157994991257,0.03720163009721884,0.2058734014366983,0.048713399863615905,0.2615483527250226,0.015314032310942045,0.8860654075338811,0.08195178734732807,2.0035383674970815,0.033726432613450964,4.403868432657675,0.11603611897230585
0.9389309106617064,0.308206702354182,0.03918693627413316,0.2126473638193836,0.053295915261023064,0.2786470167882133,0.01712736527208015,0.8909682084090084,0.08253954058003281,2.0128707718569614,0.03437019844844149,4.445918791923694,0.1171189554970809
0.9194148535254243,0.3149507546108502,0.03892669441503585,0.22036505864459574,0.048922676028421035,0.29513725152527476,0.016757310494704913,0.8957269266142004,0.08297267611464855,2.0211707802834815,0.0341218018079366,4.486452286689392,0.11819527772698842
0.9003044454968896,0.32016902088114024,0.0398852493643444,0.22921066750915758,0.04790273422664401,0.3137334060713633,0.017745297471253526,0.9008558532381712,0.08361565497981549,2.0314120210082183,0.03531808241238306,4.532048061702667,0.12185133636458792
0.8815912549960213,0.32587352669986563,0.0410861614899205,0.2371895123818031,0.04927343756752931,0.3325268234036964,0.018679638240645554,0.905894399365244,0.08401519385058338,2.041540437163791,0.03611740944777802,4.578102372192117,0.12330843022970304
0.8632670256965258,0.33210772234133307,0.0428446853410751,0.24474886067721247,0.050444362796422317,0.3515240706320185,0.020483339609601667,0.9109670581261848,0.08445695397603073,2.0515367820041406,0.037041813087071954,4.624595015405747,0.12430177621748263
0.8453236728831772,0.33791925428687164,0.044310058606800894,0.2521151117358728,0.05587004367976203,0.3717597800065366,0.022235055306489934,0.9162859384250985,0.08509600777081064,2.0624775929493393,0.03725276746619155,4.674051747341824,0.12558979596979405
